AÑO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2016,3819,Buenaventura,95288,69.9,69.74,35.93,66.37,49.71,25.36,84.99,74.61,95.64,85.96,61.49,18.135,50.0,4.07,3.49,4.39,4.02,3.39,90.72,94.98,91.06,88.9,92.71,5.22,1.52,4.55,7.08,3.9,0.75,0.91,1.11,0.5,0.15
2016,3818,Cali,440216,76.51,76.25,43.59,74.42,66.61,40.84,86.17,69.43,90.1,91.71,74.15,26.127,99.4,3.94,5.01,3.07,4.99,3.46,88.5,94.54,91.62,83.09,90.24,7.57,0.45,5.31,11.92,6.31,0.79,0.49,0.65,1.11,0.5
2016,3817,Valle del Cauca (ETC),158132,88.25,88.21,52.76,84.52,77.1,43.93,101.96,77.8,106.95,111.29,83.54,24.51,48.93,5.08,5.24,4.08,6.6,4.19,89.26,94.3,91.65,84.78,90.83,5.66,0.46,4.27,8.61,4.98,1.22,1.07,1.3,1.46,0.31
2016,3816,Ibagué,113728,85.53,85.4,55.37,82.02,73.66,47.93,96.98,85.23,98.8,103.74,85.1,25.607,62.04,2.92,3.7,2.48,3.67,1.84,89.12,95.47,92.44,83.51,90.81,7.96,0.83,5.08,12.81,7.35,0.49,0.22,0.35,0.83,0.18
2016,3815,Tolima (ETC),192667,84.15,84.12,46.0,82.73,69.73,41.84,94.36,76.46,103.58,95.72,76.92,25.099,38.18,4.09,4.18,3.19,5.57,3.37,89.41,95.19,91.3,84.91,91.28,6.51,0.63,5.52,9.51,5.35,0.67,0.23,0.72,0.82,0.29
2016,3814,Sincelejo,60370,98.33,98.18,71.03,98.29,80.54,51.51,111.44,100.65,118.86,112.61,96.67,26.581,94.79,2.48,2.77,2.01,3.25,1.76,87.0,97.23,89.31,81.68,88.62,10.52,,8.68,15.07,9.63,0.62,0.18,0.52,0.9,0.43
2016,3813,Sucre (ETC),138447,96.13,96.08,61.78,95.05,71.36,41.72,111.54,138.1,123.51,105.07,80.57,21.675,50.87,3.11,3.22,2.44,4.26,2.49,87.55,95.02,88.83,82.27,89.88,9.34,1.75,8.72,13.48,7.64,0.42,0.26,0.47,0.44,0.27
2016,3812,Girón,36747,73.64,73.6,50.15,75.71,62.25,36.79,82.84,81.51,89.34,85.29,63.51,24.309,54.1,5.75,7.64,5.35,6.57,3.66,87.3,91.33,89.33,82.69,90.53,6.95,1.03,5.31,10.74,5.82,7.81,3.54,6.49,12.2,2.63
2016,3811,Floridablanca,46718,93.37,92.91,66.42,94.03,83.04,49.29,100.32,95.28,105.42,106.12,80.16,24.249,100.0,2.81,4.33,2.0,3.61,2.37,90.08,95.62,93.83,84.77,90.59,7.11,0.05,4.18,11.62,7.04,1.18,0.32,1.08,1.76,0.22
2016,3810,Barrancabermeja,38168,119.78,119.55,79.45,123.05,98.27,54.48,133.95,137.05,148.21,132.18,101.69,25.787,5.61,3.48,5.72,2.35,4.69,2.82,87.54,92.84,91.31,81.24,87.9,8.98,1.44,6.34,14.07,9.29,5.48,2.01,3.58,9.29,3.77
2016,3809,Bucaramanga,93859,101.06,100.78,69.62,100.72,86.82,58.29,111.88,107.79,115.52,112.23,104.96,25.2,93.5,5.45,6.2,5.18,6.66,2.66,91.9,93.72,93.3,88.69,94.85,2.65,0.08,1.52,4.65,2.49,2.15,0.48,1.67,3.44,1.22
2016,3808,Santander (ETC),157696,90.59,90.55,48.81,88.13,81.07,47.83,103.67,82.44,106.58,115.17,85.12,24.392,27.6,3.5,4.44,2.52,4.84,2.79,90.04,95.03,93.51,84.27,90.41,6.46,0.53,3.97,10.89,6.8,1.39,0.5,1.22,2.02,0.76
2016,3807,Dosquebradas,37661,83.64,83.56,56.27,84.61,74.81,40.54,93.36,77.45,102.66,98.86,68.43,27.839,90.28,3.69,4.03,2.53,5.36,2.92,87.88,94.99,92.71,80.07,89.02,8.43,0.98,4.75,14.57,8.07,0.71,0.16,0.48,1.24,0.28
2016,3806,Pereira,83397,96.09,95.7,60.65,90.01,83.88,52.46,114.38,87.64,108.81,125.89,118.09,24.563,97.71,5.22,6.45,4.09,6.99,3.46,85.93,90.84,88.93,80.23,89.17,8.86,2.72,6.99,12.78,7.37,0.74,0.35,0.48,1.28,0.28
2016,3805,Risaralda (ETC),61287,77.77,77.76,46.13,72.57,66.0,36.96,91.38,74.32,99.29,95.45,71.72,26.986,33.73,4.48,4.74,2.87,6.77,3.94,95.42,95.26,97.13,93.23,95.19,0.1,,,,0.86,1.78,0.29,1.64,2.54,1.03
2016,3804,Armenia,54728,82.1,82.05,46.69,74.8,77.33,55.3,94.03,71.2,87.17,104.37,101.46,28.615,80.0,5.5,5.9,3.98,7.14,5.3,87.89,93.76,91.76,82.67,88.21,6.62,0.33,4.27,10.2,6.49,1.2,0.29,0.94,1.84,0.69
2016,3803,Quindio (ETC),53924,77.51,77.4,45.45,69.99,72.92,43.16,89.43,67.13,85.51,104.52,80.73,27.147,39.33,6.83,6.76,5.87,8.8,4.36,86.95,93.0,89.53,81.61,90.72,6.22,0.25,4.6,9.59,4.92,1.06,0.04,0.67,1.81,0.71
2016,3802,Cúcuta,141117,93.25,93.15,62.35,96.06,77.99,44.96,105.75,97.78,114.35,107.95,85.82,27.098,84.55,5.24,7.52,4.12,6.78,3.73,91.57,92.21,93.5,88.27,93.09,3.19,0.26,2.38,4.95,3.18,2.85,1.89,2.57,3.91,1.43
2016,3801,Norte de Santander (ETC),166121,84.6,84.58,55.24,89.19,64.79,31.84,98.2,88.61,116.55,94.95,65.42,26.375,25.12,4.52,3.8,3.72,6.27,3.66,90.98,95.95,93.4,85.95,90.43,4.5,0.25,2.88,7.78,5.91,1.05,0.14,0.84,1.62,1.06
2016,3800,San Andres de Tumaco,55553,77.5,77.47,37.27,75.77,52.93,22.85,93.91,77.86,111.46,91.54,59.19,23.788,26.0,1.44,0.9,1.45,1.63,1.17,96.56,99.04,96.01,96.42,98.34,2.0,0.06,2.54,1.95,0.49,3.98,1.72,4.93,3.78,0.6
2016,3799,Pasto,83107,81.33,81.29,50.12,78.52,74.22,43.13,92.51,75.25,91.6,103.73,80.76,26.501,92.62,1.84,0.81,0.86,3.08,1.89,91.35,99.08,95.18,85.81,91.47,6.8,0.11,3.96,11.1,6.63,3.32,0.45,2.19,5.42,2.25
2016,3798,Nariño (ETC),225008,65.33,65.33,33.81,61.81,50.19,25.36,76.81,61.75,86.49,79.54,55.1,17.614,27.84,1.78,0.81,0.96,2.83,2.74,97.88,99.18,98.79,96.65,96.9,0.34,0.01,0.25,0.52,0.36,2.12,0.66,1.69,3.33,1.2
2016,3797,Villavicencio,105006,94.17,94.07,59.47,92.83,80.29,48.16,106.19,90.0,110.13,109.42,98.01,26.357,93.59,4.33,6.69,3.58,5.29,2.9,91.52,93.2,93.89,87.71,92.73,4.16,0.1,2.53,7.0,4.37,0.81,0.23,0.74,1.19,0.23
2016,3796,Meta (ETC),114559,90.69,90.65,53.47,88.95,74.49,39.8,103.38,85.21,118.06,103.32,73.2,28.811,44.34,6.18,6.49,4.74,8.52,5.2,87.1,93.27,90.36,80.34,88.78,6.73,0.23,4.9,11.14,6.02,0.91,0.14,0.92,1.26,0.26
2016,3795,Ciénaga,26322,100.92,100.65,65.86,91.85,77.85,40.31,114.11,145.76,120.46,116.91,77.94,24.208,27.35,4.1,4.23,4.28,4.46,2.11,95.55,95.35,95.32,95.35,97.28,0.35,0.42,0.4,0.19,0.6,2.6,3.7,2.1,3.41,0.83
2016,3794,Magdalena (ETC),183298,94.03,93.93,59.94,85.55,63.68,34.09,112.85,148.66,126.19,105.24,73.5,22.992,55.39,2.88,3.16,2.8,3.11,2.19,95.17,96.72,95.4,93.95,96.04,1.94,0.12,1.79,2.94,1.77,7.55,18.72,6.76,6.01,1.97
2016,3793,Maicao,43776,94.37,94.3,66.28,87.49,64.27,34.38,110.47,131.8,122.95,105.01,72.78,27.496,27.87,2.42,1.61,1.92,3.21,3.78,97.58,98.39,98.08,96.79,96.22,,,,,,2.04,0.78,2.91,1.55,0.13
2016,3792,La Guajira (ETC),96535,78.75,78.68,48.87,74.71,51.84,22.29,92.63,109.24,115.63,80.1,43.69,23.243,19.63,4.59,3.46,4.18,6.25,2.9,95.18,96.53,95.68,93.31,96.66,0.23,0.01,0.14,0.44,0.43,3.96,4.28,3.7,4.94,1.37
2016,3791,Neiva,67734,100.59,100.36,72.55,99.35,82.31,48.69,115.57,104.06,123.15,119.72,94.8,22.999,69.09,6.44,4.86,4.97,9.28,4.33,82.92,93.86,86.26,75.24,86.83,10.64,1.28,8.77,15.48,8.84,3.4,0.84,2.7,5.21,2.09
2016,3790,Huila (ETC),170334,78.19,78.18,50.12,78.99,67.5,36.67,87.08,69.86,94.54,91.99,66.93,26.809,14.33,4.73,4.01,3.39,6.98,4.25,87.5,95.9,91.15,80.12,88.15,7.78,0.08,5.46,12.9,7.61,4.7,0.77,4.78,6.13,2.43
2016,3789,Chocó (ETC),111967,74.65,74.65,44.63,77.57,40.31,15.99,92.55,83.29,122.48,75.72,49.72,22.817,37.42,4.44,4.91,3.86,5.69,4.01,86.84,94.67,86.15,84.6,91.65,8.71,0.42,9.99,9.71,4.35,2.18,0.19,3.05,1.33,0.47
2016,3788,Soacha,113969,91.37,91.23,59.12,90.35,80.52,51.7,99.88,77.93,102.96,107.79,87.55,28.437,96.83,4.91,4.68,4.1,6.46,3.32,95.09,95.32,95.9,93.54,96.68,,,,,,4.09,1.33,3.03,6.32,2.62
2016,3787,Girardot,19042,88.9,88.8,49.49,84.44,76.6,52.01,97.61,84.62,98.72,102.8,90.75,22.81,100.0,6.31,6.33,5.28,8.36,3.9,83.55,92.41,87.73,75.29,87.96,10.14,1.27,6.99,16.35,8.13,1.69,1.5,1.33,2.29,1.26
2016,3786,Fusagasugá,25282,92.95,92.85,51.09,85.12,83.01,59.96,106.28,89.59,101.64,115.67,107.32,24.022,100.0,4.67,7.93,3.69,5.79,2.79,87.45,91.85,90.65,80.88,92.98,7.88,0.22,5.66,13.33,4.23,0.57,0.22,0.56,0.84,0.04
2016,3785,Cundinamarca (ETC),319301,88.53,88.27,52.89,85.34,78.16,48.12,99.15,82.68,102.16,107.01,84.23,16.197,28.35,3.0,3.55,1.99,4.19,2.88,95.58,96.13,97.1,93.5,95.73,1.42,0.33,0.91,2.31,1.39,2.24,0.59,1.79,3.5,1.29
2016,3784,Sahagún,19890,104.09,104.09,65.21,99.27,86.82,56.25,133.87,98.28,132.1,140.6,143.31,21.232,50.0,2.32,1.94,1.56,3.28,2.77,94.46,97.28,95.78,92.59,92.9,3.22,0.78,2.66,4.13,4.33,6.13,1.04,6.43,7.21,5.17
2016,3783,Lorica,27789,89.0,88.94,46.37,79.97,79.09,55.56,112.97,83.53,106.69,127.69,115.17,17.573,62.77,2.14,3.09,1.79,2.55,1.69,91.89,96.91,92.37,89.62,93.78,5.97,,5.84,7.83,4.54,4.5,1.7,4.93,5.63,1.66
2016,3782,Montería,98666,98.14,98.01,58.62,96.47,80.12,49.7,116.0,99.89,123.29,114.87,107.99,25.012,57.09,3.39,5.1,2.5,4.36,3.06,85.51,92.26,88.35,80.15,85.45,11.1,2.64,9.15,15.49,11.5,2.65,3.31,2.54,3.09,1.32
2016,3781,Córdoba (ETC),265370,86.56,86.51,47.79,84.15,67.86,37.16,96.91,92.62,110.4,95.21,66.5,21.198,43.66,3.05,3.01,2.29,4.12,3.29,96.54,96.95,97.43,95.21,96.18,0.41,0.04,0.28,0.66,0.52,3.86,3.55,3.93,4.48,1.77
2016,3780,Valledupar,109968,87.19,86.96,54.95,84.81,72.02,44.77,96.95,92.32,105.25,95.83,81.15,27.037,63.91,4.07,4.86,3.57,5.02,2.53,90.92,94.52,92.75,87.41,92.27,5.01,0.61,3.67,7.56,5.2,1.03,1.03,0.92,1.27,0.65
2016,3779,Cesar (ETC),149826,105.23,105.13,61.28,103.31,77.24,40.94,120.85,125.3,139.11,113.58,85.29,28.121,35.7,5.53,7.75,5.25,5.95,3.3,88.89,89.34,89.2,87.19,92.6,5.58,2.91,5.55,6.85,4.09,1.26,1.06,1.28,1.55,0.4
2016,3778,Popayán,48923,107.31,107.27,63.19,105.73,90.9,52.71,125.15,100.24,129.99,132.01,112.25,23.064,97.64,2.39,2.53,1.8,3.23,2.06,96.49,97.47,97.17,95.16,97.31,1.12,,1.04,1.61,0.63,3.7,0.44,2.73,6.02,2.32
2016,3777,Cauca (ETC),259066,79.43,79.42,45.84,81.36,60.57,29.69,95.51,81.25,109.38,96.52,67.27,19.381,49.08,2.93,2.58,1.86,4.47,3.6,90.41,96.26,91.58,87.27,90.1,6.65,1.16,6.55,8.26,6.3,0.72,0.35,0.75,0.84,0.43
2016,3776,Florencia,40617,91.51,91.41,63.47,90.06,71.5,35.03,108.91,99.21,113.27,107.21,106.33,27.311,37.34,6.54,7.42,5.47,8.38,4.52,93.16,92.58,94.3,91.43,94.21,0.3,,0.23,0.19,1.27,2.71,0.5,2.06,4.45,1.49
2016,3775,Caquetá (ETC),83679,67.59,67.57,39.07,67.74,46.83,19.34,78.05,70.36,97.03,72.37,43.63,25.686,8.58,7.08,7.11,6.15,9.06,5.89,90.83,92.61,92.14,87.77,91.25,2.1,0.28,1.71,3.17,2.86,1.9,0.8,2.21,1.96,0.61
2016,3774,Manizales,66332,81.88,81.81,57.1,77.34,75.91,49.56,92.96,71.92,90.13,103.97,87.59,25.856,92.75,2.63,3.07,1.73,3.58,2.46,91.39,96.21,93.61,87.87,92.5,5.98,0.71,4.66,8.55,5.03,3.57,0.75,2.65,5.42,2.34
2016,3773,Caldas (ETC),126371,75.11,75.09,46.88,70.04,65.9,40.43,86.7,63.44,88.82,94.43,77.36,24.923,28.07,5.06,4.92,3.76,7.1,3.96,88.1,94.66,90.25,83.03,91.49,6.83,0.42,5.99,9.87,4.54,1.49,0.31,1.4,2.07,0.79
2016,3772,Sogamoso,22901,112.9,112.74,78.14,108.6,100.48,67.34,129.92,114.65,125.62,141.16,123.8,26.021,100.0,2.3,2.91,1.51,3.23,1.82,95.05,96.09,96.01,93.44,96.09,2.65,1.0,2.47,3.34,2.08,3.02,1.07,2.03,5.0,1.53
2016,3771,Duitama,24165,97.29,97.19,76.97,96.26,87.28,61.34,108.86,95.43,107.89,114.95,104.95,26.912,93.55,1.88,1.99,1.21,2.52,1.88,92.2,97.9,93.54,89.31,94.19,5.92,0.1,5.24,8.17,3.93,5.43,1.05,4.5,7.88,3.1
2016,3770,Tunja,40469,85.12,84.96,62.76,88.37,72.84,46.34,95.47,86.49,99.55,99.1,83.11,23.59,70.45,1.43,1.4,0.87,2.18,1.09,97.02,98.6,98.77,95.81,94.5,1.55,,0.37,2.01,4.41,6.13,2.38,4.07,10.27,2.5
2016,3769,Boyacá (ETC),192092,78.31,78.28,56.33,75.14,70.33,47.68,90.45,72.35,93.43,95.27,81.91,24.497,22.91,2.71,1.98,1.59,4.19,2.65,92.88,97.87,95.57,88.63,93.28,4.4,0.15,2.84,7.18,4.06,1.04,0.16,0.91,1.53,0.58
2016,3768,Magangué,28986,99.11,99.04,58.5,94.69,77.28,42.91,113.48,95.61,127.4,115.57,82.46,24.554,32.1,3.17,5.29,2.46,3.94,2.47,91.08,93.28,91.99,88.75,92.63,5.75,1.43,5.55,7.31,4.9,4.03,2.72,4.3,4.61,1.76
2016,3767,Bolívar (ETC),246355,82.85,82.81,50.13,80.87,62.75,34.22,96.65,98.97,108.28,95.31,67.96,22.121,42.34,3.11,3.17,2.65,4.02,2.43,93.73,96.36,94.45,91.49,94.73,3.16,0.48,2.89,4.49,2.84,1.95,1.36,2.12,2.19,0.92
2016,3766,"Bogotá, D.C. (ETC)",1453283,80.71,80.26,56.39,79.04,72.6,49.73,87.29,71.28,88.8,92.09,82.07,27.281,97.65,2.08,2.17,1.57,2.69,2.02,97.55,97.83,98.39,97.14,95.98,0.37,,0.04,0.17,2.0,3.73,0.04,2.92,6.01,2.09
2016,3765,Soledad,138694,68.61,68.34,43.64,68.6,56.68,36.64,72.71,68.49,80.66,71.81,56.94,26.185,97.78,1.59,1.85,1.5,1.8,1.13,93.63,97.13,95.03,90.65,94.85,4.78,1.02,3.47,7.54,4.02,0.54,0.54,0.43,0.76,0.3
2016,3764,Atlántico (ETC),113236,98.96,98.45,55.78,93.22,81.15,54.54,110.91,96.14,120.95,110.67,93.27,28.591,90.73,2.67,3.92,2.64,2.76,1.83,92.47,95.9,92.74,90.62,94.63,4.86,0.18,4.62,6.62,3.54,1.75,0.41,1.93,2.15,0.84
2016,3763,Turbo,43603,88.44,88.44,48.64,92.85,64.9,31.99,100.58,78.68,123.55,97.84,59.02,26.928,54.74,6.16,4.97,4.71,9.13,5.41,89.39,95.03,90.39,85.89,91.22,4.45,,4.9,4.98,3.37,7.35,0.93,8.4,8.46,2.07
2016,3762,Itagüí,50859,72.23,71.99,43.56,70.73,65.03,42.47,81.7,61.36,80.95,91.04,74.59,30.269,100.0,5.14,4.88,4.26,6.95,3.17,88.55,95.12,91.66,82.98,90.88,6.31,,4.08,10.06,5.95,4.54,0.9,3.75,6.71,2.76
2016,3761,Envigado,40911,67.83,66.53,40.38,60.88,61.2,47.68,73.62,57.55,68.96,79.38,80.69,29.301,100.0,1.82,1.73,1.01,3.01,1.15,98.14,98.27,98.97,96.99,98.65,0.04,,0.02,,0.19,4.24,0.12,2.49,7.71,1.88
2016,3759,Medellín,370403,103.38,103.18,73.68,101.71,90.33,55.87,118.91,88.62,118.7,132.0,108.35,31.851,96.59,3.93,3.03,2.8,5.84,3.06,85.04,96.82,88.67,76.98,88.94,11.02,0.15,8.54,17.17,7.99,3.3,0.05,3.07,4.88,1.29
2016,3758,Antioquia (ETC),586134,84.63,84.59,51.7,83.67,67.43,36.91,97.59,73.08,110.53,100.83,70.46,29.38,14.96,4.67,3.81,3.66,6.66,3.69,90.06,96.03,91.38,86.24,92.01,5.27,0.16,4.96,7.1,4.3,2.43,0.38,2.66,2.98,0.85
2015,3815,Tolima (ETC),195554,85.16,85.13,49.75,84.09,69.38,39.51,95.21,81.36,106.63,95.07,73.26,25.38,25.7,3.83,4.69,3.2,4.82,2.97,89.54,94.93,90.79,85.67,92.16,6.63,0.39,6.0,9.51,4.87,1.02,0.32,0.96,1.43,0.53
2015,10930,Zipaquirá,26153,87.22,87.03,64.36,82.75,75.86,51.69,96.26,92.05,95.09,102.5,88.56,23.55,91.43,4.32,3.02,2.44,6.59,3.99,81.94,96.37,89.12,71.41,83.76,13.74,0.6,8.43,22.0,12.24,4.84,0.71,3.39,7.67,3.13
2015,10904,Chía,25468,102.01,100.65,57.76,92.75,91.72,65.17,111.89,91.39,108.18,119.14,116.38,22.52,100.0,2.77,2.46,2.54,3.42,1.79,90.93,97.32,93.93,85.48,93.27,6.3,0.22,3.52,11.1,4.95,5.5,3.02,4.13,8.24,3.46
2015,10857,Mosquera,18503,127.6,127.2,81.07,126.05,116.29,72.7,137.87,118.32,144.7,146.93,113.48,27.57,90.0,3.74,4.69,2.41,5.36,3.19,86.89,94.28,90.8,80.23,88.57,9.37,1.03,6.79,14.41,8.24,1.02,0.56,0.6,1.76,0.55
2015,10850,Facatativá,29220,85.0,84.83,63.31,83.79,75.65,44.87,91.03,83.69,96.69,95.03,71.85,24.31,92.86,4.82,4.35,3.5,6.92,3.48,85.41,93.83,89.32,77.97,89.04,9.77,1.82,7.17,15.11,7.48,3.53,1.58,3.8,3.86,2.61
2015,7740,Sabaneta,7599,125.21,125.06,102.57,124.94,119.16,66.58,135.36,124.7,139.26,154.29,101.65,29.21,100.0,3.85,2.27,2.25,5.95,3.32,89.51,97.73,92.89,83.41,93.14,6.63,0.0,4.85,10.64,3.54,5.11,1.01,2.83,9.25,1.99
2015,7692,Apartado,47694,62.16,62.12,35.89,61.86,51.31,22.99,76.72,55.76,87.41,81.05,52.12,35.15,45.31,5.27,4.95,3.62,8.03,4.41,88.94,95.05,92.81,81.37,90.53,5.78,0.0,3.57,10.59,5.05,2.46,1.8,2.0,3.5,1.68
2015,7609,Rionegro,24439,85.09,84.91,59.57,77.6,77.89,51.14,97.65,74.72,89.51,113.96,95.9,29.29,62.5,4.33,2.55,1.87,7.57,3.53,84.68,96.99,89.51,75.47,90.22,10.99,0.46,8.62,16.96,6.26,2.6,0.36,1.75,4.16,1.8
2015,4911,Santa Marta,119550,87.85,87.53,56.31,83.09,74.8,41.03,98.89,94.04,102.78,107.23,75.09,24.32,56.98,3.99,5.66,3.56,4.43,3.07,92.97,92.82,93.45,91.98,94.53,3.04,1.52,2.98,3.6,2.4,1.66,1.9,1.64,1.92,0.79
2015,4910,Cartagena,212927,96.55,96.39,66.98,95.32,80.99,48.66,105.53,99.04,114.1,108.57,82.43,24.76,95.11,3.19,3.72,2.62,3.95,2.81,88.48,95.74,90.61,83.81,89.85,8.32,0.54,6.77,12.24,7.34,6.72,6.13,6.57,8.1,3.63
2015,4909,Barranquilla,242365,93.35,93.18,60.65,87.68,82.62,52.03,100.52,88.99,104.62,105.88,85.38,29.02,90.43,1.54,1.56,1.58,1.7,0.94,95.7,97.21,96.09,94.28,97.53,2.75,1.22,2.33,4.02,1.53,1.79,3.22,1.6,2.09,0.77
2015,4841,Yopal,33205,108.34,108.25,78.76,107.52,89.05,53.44,123.96,113.43,126.72,130.47,108.83,26.69,5.95,3.77,5.49,3.38,4.63,1.53,87.74,94.17,90.38,80.91,93.86,8.49,0.34,6.25,14.46,4.61,6.56,2.62,6.04,9.55,1.91
2015,4832,Yumbo,22212,90.64,90.05,52.8,87.8,78.58,42.01,105.06,78.85,109.9,117.5,82.72,25.27,100.0,1.83,1.62,1.03,2.86,1.88,92.38,98.1,94.69,87.73,94.53,5.79,0.29,4.28,9.41,3.59,1.46,1.14,1.44,1.83,0.51
2015,4815,Jamundí,23829,86.3,86.29,47.05,81.91,71.91,41.04,116.92,74.54,112.74,130.69,120.38,27.4,64.71,4.54,5.17,4.34,4.89,3.91,86.23,93.54,88.26,81.82,87.04,9.23,1.29,7.41,13.29,9.04,1.61,0.17,1.23,2.76,0.48
2015,4700,Piedecuesta,29520,97.81,97.73,65.05,99.7,86.5,50.83,108.25,94.26,115.2,113.19,89.11,26.59,39.24,2.43,3.65,1.57,3.26,2.35,93.64,96.29,96.78,89.64,92.93,3.93,0.06,1.65,7.1,4.72,2.25,0.93,1.34,3.7,1.84
2015,4546,Ipiales,30723,76.43,76.41,49.9,76.61,60.54,37.24,86.73,82.89,92.31,86.94,74.28,25.75,76.83,1.15,0.9,0.61,1.9,1.31,98.78,99.1,99.31,98.1,98.45,0.07,0.0,0.09,0.0,0.24,2.04,0.73,1.68,2.9,1.83
2015,4460,Uribia,49399,62.08,62.08,38.61,64.32,15.76,4.1,77.42,82.79,129.03,36.15,14.22,30.25,50.0,1.52,1.37,1.31,2.63,1.68,95.26,97.85,95.08,93.91,96.42,3.22,0.78,3.61,3.46,1.9,6.39,5.99,7.32,3.16,0.89
2015,4449,Riohacha,71060,69.53,69.46,42.29,66.79,46.55,22.79,79.12,80.09,94.91,71.13,45.8,23.2,10.18,2.97,3.3,2.81,3.46,1.64,91.57,95.46,92.28,88.24,94.51,5.46,1.24,4.91,8.3,3.85,3.1,1.68,3.43,3.41,0.87
2015,4436,Pitalito,30593,98.16,98.14,62.89,98.7,83.61,43.49,117.58,92.59,127.24,126.65,88.38,28.41,89.24,5.46,4.88,3.21,8.9,4.63,84.18,95.02,90.5,73.75,82.5,10.36,0.1,6.3,17.35,12.87,2.45,0.0,1.88,4.04,1.39
2015,4382,Quibdó,33825,98.2,98.19,67.79,94.36,75.39,38.61,113.7,101.51,125.39,111.94,91.74,21.93,41.67,1.8,1.09,1.38,2.91,0.81,92.57,98.69,92.67,89.62,96.7,5.63,0.22,5.94,7.47,2.49,0.19,0.07,0.25,0.18,0.0
2015,3960,Malambo,27583,80.59,80.35,40.42,82.13,63.53,34.62,89.79,65.16,110.18,83.67,62.58,22.59,5.56,1.79,2.81,1.3,2.02,2.89,97.59,97.19,98.31,96.9,96.44,0.63,0.0,0.39,1.08,0.67,0.29,0.17,0.34,0.28,0.1
2015,3832,Vichada (ETC),21644,76.82,76.81,39.63,79.35,34.6,14.94,87.09,86.64,123.64,62.26,38.02,14.63,41.62,9.23,10.14,8.15,12.15,7.96,76.94,88.24,75.5,74.46,84.8,13.82,1.62,16.34,13.39,7.24,3.54,1.99,3.07,5.45,3.44
2015,3831,Vaupés (ETC),12684,64.08,64.08,20.27,64.42,35.56,11.59,76.58,44.34,101.51,68.79,42.91,14.69,24.58,8.08,6.79,7.73,9.66,5.86,78.38,87.43,77.15,77.41,85.74,13.54,5.79,15.12,12.93,8.4,6.15,2.79,7.76,4.34,2.06
2015,3830,Guaviare (ETC),31553,54.91,54.9,27.32,54.02,40.88,19.45,65.9,53.93,72.87,68.61,47.72,27.73,24.08,4.7,4.68,3.79,6.48,3.72,87.99,92.62,89.92,83.08,90.06,7.31,2.7,6.29,10.45,6.22,2.41,0.85,2.08,3.5,1.86
2015,3829,Guainía (ETC),11913,75.3,75.3,53.21,72.75,35.9,8.16,93.44,117.02,117.23,85.78,38.1,26.15,24.44,7.64,6.62,6.39,10.59,7.61,75.4,82.06,76.19,70.86,76.32,16.96,11.32,17.42,18.55,16.07,0.77,0.84,0.7,0.98,0.21
2015,3828,Amazonas (ETC),22212,81.49,81.46,40.65,82.75,59.41,26.52,95.76,79.35,111.01,94.27,67.01,20.13,16.36,4.76,4.54,2.53,8.0,6.69,89.23,95.19,90.55,85.73,88.52,6.01,0.27,6.92,6.27,4.79,5.15,1.36,5.14,6.39,4.15
2015,3827,"Archipiélago de San Andrés, Providencia y Santa Catalina (ETC)",15265,67.34,67.3,52.34,67.37,60.42,39.01,72.67,69.1,76.07,76.45,58.81,25.8,83.33,0.63,0.29,0.4,1.01,0.7,95.92,99.56,97.57,92.73,96.21,3.44,0.15,2.03,6.26,3.08,3.63,0.0,3.44,5.62,1.32
2015,3826,Putumayo (ETC),91874,76.71,76.7,35.59,75.52,63.09,29.54,88.74,72.48,95.92,94.84,66.7,27.77,25.27,5.26,6.29,4.45,6.46,4.3,89.23,93.37,91.54,84.79,90.31,5.51,0.34,4.02,8.75,5.39,3.37,0.78,2.97,4.91,1.9
2015,3825,Casanare (ETC),54212,98.8,98.8,65.89,98.67,79.38,42.94,109.6,95.87,121.55,112.7,79.95,25.03,22.61,3.74,3.36,2.86,5.29,3.22,89.56,96.18,92.27,83.58,90.99,6.71,0.46,4.87,11.14,5.78,1.85,0.29,1.63,2.86,0.82
